"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","FISHLAND","NLF","TONNE","A","2018",184846.99368,
"FRA","FISHLAND","NLF","TONNE","A","2019",212941.88694,
"FRA","FISHLAND","NLF","TONNE","A","2020",169308.7123,
"FRA","FISHLAND","NLD","USD","A","1995",1117091499.9094,
"FRA","FISHLAND","NLD","USD","A","1996",866009394.77603,
"FRA","FISHLAND","NLD","USD","A","1998",1059437503.3561,
"FRA","FISHLAND","NLD","USD","A","1999",839888484.3906,
"FRA","FISHLAND","NLD","USD","A","2000",778770017.01665,
"FRA","FISHLAND","NLD","USD","A","2001",755985448.38802,
"FRA","FISHLAND","NLD","USD","A","2002",829139120.48091,
"FRA","FISHLAND","NLD","USD","A","2003",930128974.45516,
"FRA","FISHLAND","NLD","USD","A","2004",998035686.8013,
"FRA","FISHLAND","NLD","USD","A","2005",963035883.15202,
"FRA","FISHLAND","NLD","USD","A","2006",1056914295.454,
"FRA","FISHLAND","NLD","USD","A","2007",1081313219.6152,
"FRA","FISHLAND","NLD","USD","A","2008",1032474045.1385,
"FRA","FISHLAND","NLD","USD","A","2009",713774321.69218,
"FRA","FISHLAND","NLD","USD","A","2010",698095475.36638,
"FRA","FISHLAND","NLD","USD","A","2011",1274787523.5217,
"FRA","FISHLAND","NLD","USD","A","2012",466445753.2612,
"FRA","FISHLAND","NLD","USD","A","2013",585995632.76525,
"FRA","FISHLAND","NLD","USD","A","2014",533386087.5309,
"FRA","FISHLAND","NLD","USD","A","2015",747710824.32989,
"FRA","FISHLAND","NLD","USD","A","2016",697126681.2345,
"FRA","FISHLAND","NLD","USD","A","2017",656868307.45049,
"FRA","FISHLAND","NLD","USD","A","2018",827747153.0505,
"FRA","FISHLAND","NLD","USD","A","2019",855600198.85976,
"FRA","FISHLAND","NLD","USD","A","2020",721445761.88254,
"FRA","FISHLAND","NLF","USD","A","2012",159096858.79887,
"FRA","FISHLAND","NLF","USD","A","2013",144135037.05038,
"FRA","FISHLAND","NLF","USD","A","2014",233166825.55426,
"FRA","FISHLAND","NLF","USD","A","2015",298777765.99571,
"FRA","FISHLAND","NLF","USD","A","2016",342268228.96168,
"FRA","FISHLAND","NLF","USD","A","2017",247006604.62395,
"FRA","FISHLAND","NLF","USD","A","2018",289062840.92292,
"FRA","FISHLAND","NLF","USD","A","2019",418377494.09306,
"FRA","FISHLAND","NLF","USD","A","2020",337946868.66077,
"DEU","FISHLAND","NLD","TONNE","A","1995",78726.314,
"DEU","FISHLAND","NLD","TONNE","A","1996",61577.18,
"DEU","FISHLAND","NLD","TONNE","A","1997",63287.784,
"DEU","FISHLAND","NLD","TONNE","A","1998",48127.642,
"DEU","FISHLAND","NLD","TONNE","A","1999",55641.991,
"DEU","FISHLAND","NLD","TONNE","A","2000",79686.213,
"DEU","FISHLAND","NLD","TONNE","A","2001",78591.938,
"DEU","FISHLAND","NLD","TONNE","A","2002",69969.957,
"DEU","FISHLAND","NLD","TONNE","A","2003",100174.087,
"DEU","FISHLAND","NLD","TONNE","A","2004",126215.683,
"DEU","FISHLAND","NLD","TONNE","A","2005",112863.084,
"DEU","FISHLAND","NLD","TONNE","A","2006",100864.601,
"DEU","FISHLAND","NLD","TONNE","A","2007",82422.969,
"DEU","FISHLAND","NLD","TONNE","A","2008",69740.04,
"DEU","FISHLAND","NLD","TONNE","A","2009",60341.816,
"DEU","FISHLAND","NLD","TONNE","A","2010",53798.038,
"DEU","FISHLAND","NLD","TONNE","A","2011",84653.167,
"DEU","FISHLAND","NLD","TONNE","A","2012",69878.757,
"DEU","FISHLAND","NLD","TONNE","A","2013",62363.347,
"DEU","FISHLAND","NLD","TONNE","A","2014",63583.747,
"DEU","FISHLAND","NLD","TONNE","A","2015",29216.541,
"DEU","FISHLAND","NLD","TONNE","A","2016",91052.855,
"DEU","FISHLAND","NLD","TONNE","A","2017",76133.266,
"DEU","FISHLAND","NLD","TONNE","A","2018",85542.365,
"DEU","FISHLAND","NLD","TONNE","A","2019",41731.543,
"DEU","FISHLAND","NLD","TONNE","A","2020",47915.243,
"DEU","FISHLAND","NLF","TONNE","A","1995",86260.068,
"DEU","FISHLAND","NLF","TONNE","A","1996",101861.757,
"DEU","FISHLAND","NLF","TONNE","A","1997",118465.55,
"DEU","FISHLAND","NLF","TONNE","A","1998",151301.354,
"DEU","FISHLAND","NLF","TONNE","A","1999",123751.973,
"DEU","FISHLAND","NLF","TONNE","A","2000",104649.713,
"DEU","FISHLAND","NLF","TONNE","A","2001",95686.58,
"DEU","FISHLAND","NLF","TONNE","A","2002",115183.105,
"DEU","FISHLAND","NLF","TONNE","A","2003",148751.77,
"DEU","FISHLAND","NLF","TONNE","A","2004",125212.519,
"DEU","FISHLAND","NLF","TONNE","A","2005",139847.672,
"DEU","FISHLAND","NLF","TONNE","A","2006",160976.598,
"DEU","FISHLAND","NLF","TONNE","A","2007",185516.125,
"DEU","FISHLAND","NLF","TONNE","A","2008",177942.573,
"DEU","FISHLAND","NLF","TONNE","A","2009",154760.523,
"DEU","FISHLAND","NLF","TONNE","A","2010",160268.964,
"DEU","FISHLAND","NLF","TONNE","A","2011",137852.217,
"DEU","FISHLAND","NLF","TONNE","A","2012",119343.892,
"DEU","FISHLAND","NLF","TONNE","A","2013",147653.308,
"DEU","FISHLAND","NLF","TONNE","A","2014",156941.854,
"DEU","FISHLAND","NLF","TONNE","A","2015",140929.627,
"DEU","FISHLAND","NLF","TONNE","A","2016",159543.603,
"DEU","FISHLAND","NLF","TONNE","A","2017",180183.77,
"DEU","FISHLAND","NLF","TONNE","A","2018",184945.952,
"DEU","FISHLAND","NLF","TONNE","A","2019",151205.702,
"DEU","FISHLAND","NLF","TONNE","A","2020",133218.399,
"DEU","FISHLAND","NLD","USD","A","1995",118036198.17645,
"DEU","FISHLAND","NLD","USD","A","1996",114101997.3224,
"DEU","FISHLAND","NLD","USD","A","1997",107827698.48928,
"DEU","FISHLAND","NLD","USD","A","1998",95948554.063414,
"DEU","FISHLAND","NLD","USD","A","1999",118248341.91009,
"DEU","FISHLAND","NLD","USD","A","2000",168516983.27325,
"DEU","FISHLAND","NLD","USD","A","2001",178539616.46995,
"DEU","FISHLAND","NLD","USD","A","2002",84310019.208885,
"DEU","FISHLAND","NLD","USD","A","2003",93778449.489697,
"DEU","FISHLAND","NLD","USD","A","2004",117837585.60548,
"DEU","FISHLAND","NLD","USD","A","2005",137037043.36968,
"DEU","FISHLAND","NLD","USD","A","2006",127067479.12764,
"DEU","FISHLAND","NLD","USD","A","2007",135681295.13156,
"DEU","FISHLAND","NLD","USD","A","2008",140374006.14012,
"DEU","FISHLAND","NLD","USD","A","2009",99073849.462712,
"DEU","FISHLAND","NLD","USD","A","2010",104524374.96871,
"DEU","FISHLAND","NLD","USD","A","2011",142949929.8743,
"DEU","FISHLAND","NLD","USD","A","2012",154042789.28444,
"DEU","FISHLAND","NLD","USD","A","2013",137084380.57823,
"DEU","FISHLAND","NLD","USD","A","2014",127737981.13855,
"DEU","FISHLAND","NLD","USD","A","2015",81112469.530823,
"DEU","FISHLAND","NLD","USD","A","2016",172448269.98953,
"DEU","FISHLAND","NLD","USD","A","2017",145340282.20592,
"DEU","FISHLAND","NLD","USD","A","2018",183843623.93714,
"DEU","FISHLAND","NLD","USD","A","2019",94052668.264464,
"DEU","FISHLAND","NLD","USD","A","2020",100098973.03887,
"DEU","FISHLAND","NLF","USD","A","1995",152136653.40354,
"DEU","FISHLAND","NLF","USD","A","1996",178099595.22694,
"DEU","FISHLAND","NLF","USD","A","1997",171115327.95743,
"DEU","FISHLAND","NLF","USD","A","1998",205305296.39653,
"DEU","FISHLAND","NLF","USD","A","1999",201479788.37702,
"DEU","FISHLAND","NLF","USD","A","2000",157342982.86558,
"DEU","FISHLAND","NLF","USD","A","2001",151049087.17102,
"DEU","FISHLAND","NLF","USD","A","2002",94760077.454153,
"DEU","FISHLAND","NLF","USD","A","2003",112144654.38026,
"DEU","FISHLAND","NLF","USD","A","2004",105311529.74794,
"DEU","FISHLAND","NLF","USD","A","2005",121309840.03245,
"DEU","FISHLAND","NLF","USD","A","2006",143227942.46867,
"DEU","FISHLAND","NLF","USD","A","2007",178743059.48854,
"DEU","FISHLAND","NLF","USD","A","2008",174396102.20188,
"DEU","FISHLAND","NLF","USD","A","2009",144470460.22266,
"DEU","FISHLAND","NLF","USD","A","2010",153013586.09989,
"DEU","FISHLAND","NLF","USD","A","2011",138300043.36563,
"DEU","FISHLAND","NLF","USD","A","2012",112826841.96741,
"DEU","FISHLAND","NLF","USD","A","2013",142412582.31328,
"DEU","FISHLAND","NLF","USD","A","2014",158455864.34019,
"DEU","FISHLAND","NLF","USD","A","2015",128015263.80241,
"DEU","FISHLAND","NLF","USD","A","2016",137628452.48489,
"DEU","FISHLAND","NLF","USD","A","2017",145980651.84639,
"DEU","FISHLAND","NLF","USD","A","2018",147757791.96131,
"DEU","FISHLAND","NLF","USD","A","2019",123965047.19951,
"DEU","FISHLAND","NLF","USD","A","2020",107343599.63451,
"GRC","FISHLAND","NLD","TONNE","A","2002",91891.46,
"GRC","FISHLAND","NLD","TONNE","A","2003",89632,
"GRC","FISHLAND","NLD","TONNE","A","2004",91133.98,
"GRC","FISHLAND","NLD","TONNE","A","2005",90445.09,
"GRC","FISHLAND","NLD","TONNE","A","2006",96694.25,
"GRC","FISHLAND","NLD","TONNE","A","2007",93639.34,
"GRC","FISHLAND","NLD","TONNE","A","2008",83820.99,
"GRC","FISHLAND","NLD","TONNE","A","2009",81821.37,
"GRC","FISHLAND","NLD","TONNE","A","2010",70089.08,
"GRC","FISHLAND","NLD","TONNE","A","2011",62847.42,
"GRC","FISHLAND","NLD","TONNE","A","2012",60725.48,
"GRC","FISHLAND","NLD","TONNE","A","2013",63638,
"GRC","FISHLAND","NLD","TONNE","A","2014",60318.68,
"GRC","FISHLAND","NLD","TONNE","A","2015",64431.39,
"GRC","FISHLAND","NLD","TONNE","A","2016",61358.5,
"GRC","FISHLAND","NLD","TONNE","A","2017",62554.1,
"GRC","FISHLAND","NLD","TONNE","A","2018",53579.7845524,
"GRC","FISHLAND","NLD","TONNE","A","2019",73213.7987403,
"GRC","FISHLAND","NLD","TONNE","A","2020",50280.05093087,
"GRC","FISHLAND","NLD","USD","A","2002",251736528.36928,
"GRC","FISHLAND","NLD","USD","A","2003",333518348.61767,
"GRC","FISHLAND","NLD","USD","A","2004",387652837.1194,
"GRC","FISHLAND","NLD","USD","A","2005",409369320.84649,
"GRC","FISHLAND","NLD","USD","A","2006",459561014.61057,
"GRC","FISHLAND","NLD","USD","A","2007",490868038.05325,
"GRC","FISHLAND","NLD","USD","A","2008",465871079.33607,
"GRC","FISHLAND","NLD","USD","A","2009",441815817.20703,
"GRC","FISHLAND","NLD","USD","A","2010",408068754.21064,
"GRC","FISHLAND","NLD","USD","A","2011",374941394.36383,
"GRC","FISHLAND","NLD","USD","A","2012",300824778.53346,
"GRC","FISHLAND","NLD","USD","A","2013",321541079.31847,
"GRC","FISHLAND","NLD","USD","A","2014",314764091.13742,
"GRC","FISHLAND","NLD","USD","A","2015",249771460.42342,
"GRC","FISHLAND","NLD","USD","A","2016",210956940.65628,
"GRC","FISHLAND","NLD","USD","A","2017",204960568.65689,
"GRC","FISHLAND","NLD","USD","A","2018",157528753.986,
"GRC","FISHLAND","NLD","USD","A","2019",206425309.30416,
"GRC","FISHLAND","NLD","USD","A","2020",157421882.03739,
"ISL","FISHLAND","NLD","TONNE","A","1995",1602741,
"ISL","FISHLAND","NLD","TONNE","A","1996",2070286,
"ISL","FISHLAND","NLD","TONNE","A","1997",2210673,
"ISL","FISHLAND","NLD","TONNE","A","1998",1671902,
"ISL","FISHLAND","NLD","TONNE","A","1999",1729067.057,
"ISL","FISHLAND","NLD","TONNE","A","2000",1882979.51,
"ISL","FISHLAND","NLD","TONNE","A","2001",1871990,
"ISL","FISHLAND","NLD","TONNE","A","2002",2096951,
"ISL","FISHLAND","NLD","TONNE","A","2003",1884465,
"ISL","FISHLAND","NLD","TONNE","A","2004",1692310,
"ISL","FISHLAND","NLD","TONNE","A","2005",1399561,
"ISL","FISHLAND","NLD","TONNE","A","2006",1245052,
"ISL","FISHLAND","NLD","TONNE","A","2007",1339237,
"ISL","FISHLAND","NLD","TONNE","A","2008",1205538,
"ISL","FISHLAND","NLD","TONNE","A","2009",1093003,
"ISL","FISHLAND","NLD","TONNE","A","2010",1063971,
"ISL","FISHLAND","NLD","TONNE","A","2012",1312751.55,
"ISL","FISHLAND","NLD","TONNE","A","2013",1341085.474,
"ISL","FISHLAND","NLD","TONNE","A","2014",1069428.89,
"ISL","FISHLAND","NLD","TONNE","A","2015",1302829.908,
"ISL","FISHLAND","NLD","TONNE","A","2016",1060331.91,
"ISL","FISHLAND","NLD","TONNE","A","2017",1145541.658,
"ISL","FISHLAND","NLD","TONNE","A","2018",1252105.803,
"ISL","FISHLAND","NLF","TONNE","A","1996",4675.002,
"ISL","FISHLAND","NLF","TONNE","A","1997",13212.002,
"ISL","FISHLAND","NLF","TONNE","A","1998",10289,
"ISL","FISHLAND","NLF","TONNE","A","1999",30506.114,
"ISL","FISHLAND","NLF","TONNE","A","2000",46591,
"ISL","FISHLAND","NLF","TONNE","A","2001",70194,
"ISL","FISHLAND","NLF","TONNE","A","2002",35294,
"ISL","FISHLAND","NLF","TONNE","A","2003",94922.654,
"ISL","FISHLAND","NLF","TONNE","A","2004",16792,
"ISL","FISHLAND","NLF","TONNE","A","2005",11886,
"ISL","FISHLAND","NLF","TONNE","A","2006",78332,
"ISL","FISHLAND","NLF","TONNE","A","2007",66839,
"ISL","FISHLAND","NLF","TONNE","A","2008",102469,
"ISL","FISHLAND","NLF","TONNE","A","2009",69091,
"ISL","FISHLAND","NLF","TONNE","A","2010",29063,
"ISL","FISHLAND","NLF","TONNE","A","2012",23429.115,
"ISL","FISHLAND","NLF","TONNE","A","2013",15846.377,
"ISL","FISHLAND","NLF","TONNE","A","2014",8915.372,
"ISL","FISHLAND","NLF","TONNE","A","2015",10371.219,
"ISL","FISHLAND","NLF","TONNE","A","2016",18925.81,
"ISL","FISHLAND","NLF","TONNE","A","2017",13176,
"ISL","FISHLAND","NLF","TONNE","A","2018",2974,
"ISL","FISHLAND","NLD","USD","A","1995",825449086.52026,
"ISL","FISHLAND","NLD","USD","A","1996",867802991.20718,
"ISL","FISHLAND","NLD","USD","A","1997",805422754.64961,
"ISL","FISHLAND","NLD","USD","A","1998",826706709.53963,
"ISL","FISHLAND","NLD","USD","A","1999",790560277.32771,
"ISL","FISHLAND","NLD","USD","A","2000",725818303.81544,
"ISL","FISHLAND","NLD","USD","A","2001",694793093.02071,
"ISL","FISHLAND","NLD","USD","A","2002",829454813.1859,
"ISL","FISHLAND","NLD","USD","A","2003",862774643.22997,
"ISL","FISHLAND","NLD","USD","A","2004",966219250.4515,
"ISL","FISHLAND","NLD","USD","A","2005",1052386612.2357,
"ISL","FISHLAND","NLD","USD","A","2006",1071692642.7727,
"ISL","FISHLAND","NLD","USD","A","2007",1233959518.0692,
"ISL","FISHLAND","NLD","USD","A","2008",1092014858.5346,
"ISL","FISHLAND","NLD","USD","A","2009",921846619.09361,
"ISL","FISHLAND","NLD","USD","A","2010",1014379589.3455,
"ISL","FISHLAND","NLD","USD","A","2011",1221727974.9495,
"ISL","FISHLAND","NLD","USD","A","2012",1184155928.8182,
"ISL","FISHLAND","NLD","USD","A","2013",1112522373.7126,
"ISL","FISHLAND","NLD","USD","A","2014",1187694153.3071,
"ISL","FISHLAND","NLD","USD","A","2015",1106035495.2995,
"ISL","FISHLAND","NLD","USD","A","2016",1128604979.6376,
"ISL","FISHLAND","NLD","USD","A","2017",1021668945.6965,
"ISL","FISHLAND","NLD","USD","A","2018",1207745439.3962,
"ISL","FISHLAND","NLF","USD","A","1996",7787509.0045489,
"ISL","FISHLAND","NLF","USD","A","1997",6087142.1859983,
"ISL","FISHLAND","NLF","USD","A","1998",11544950.768673,
"ISL","FISHLAND","NLF","USD","A","1999",11650626.749856,
"ISL","FISHLAND","NLF","USD","A","2000",9132316.764107,
"ISL","FISHLAND","NLF","USD","A","2001",9910842.9590493,
"ISL","FISHLAND","NLF","USD","A","2002",11290001.801256,
"ISL","FISHLAND","NLF","USD","A","2003",32004338.311933,
"ISL","FISHLAND","NLF","USD","A","2004",6980838.2760684,
"ISL","FISHLAND","NLF","USD","A","2005",2306156.3386808,
"ISL","FISHLAND","NLF","USD","A","2006",17897310.053513,
"ISL","FISHLAND","NLF","USD","A","2007",20225655.002134,
"ISL","FISHLAND","NLF","USD","A","2008",34161943.019983,
"ISL","FISHLAND","NLF","USD","A","2009",9972549.2026295,
"ISL","FISHLAND","NLF","USD","A","2010",1690420.9489796,
"ISL","FISHLAND","NLF","USD","A","2011",3803972.9190268,
"ISL","FISHLAND","NLF","USD","A","2012",2727089.051994,
"ISL","FISHLAND","NLF","USD","A","2013",5199732.2942427,
"ISL","FISHLAND","NLF","USD","A","2014",8457444.5062968,
"ISL","FISHLAND","NLF","USD","A","2015",11175930.873766,
"ISL","FISHLAND","NLF","USD","A","2016",15069424.04612,
"ISL","FISHLAND","NLF","USD","A","2017",10355309.244131,
"ISL","FISHLAND","NLF","USD","A","2018",5659572.0920559,
"IRL","FISHLAND","NLD","TONNE","A","1995",333142.4,
"IRL","FISHLAND","NLD","TONNE","A","1996",288050.8,
"IRL","FISHLAND","NLD","TONNE","A","1997",240660,
"IRL","FISHLAND","NLD","TONNE","A","1998",244114.43,
"IRL","FISHLAND","NLD","TONNE","A","1999",194352,
"IRL","FISHLAND","NLD","TONNE","A","2000",211125,
"IRL","FISHLAND","NLD","TONNE","A","2001",226215.3,
"IRL","FISHLAND","NLD","TONNE","A","2002",206823.8,
"IRL","FISHLAND","NLD","TONNE","A","2003",194203,
"IRL","FISHLAND","NLD","TONNE","A","2004",306028,
"IRL","FISHLAND","NLD","TONNE","A","2005",197251.509,
"IRL","FISHLAND","NLD","TONNE","A","2006",187178.296,
"IRL","FISHLAND","NLD","TONNE","A","2007",155000.925574,
"IRL","FISHLAND","NLD","TONNE","A","2008",149213.61469,
"IRL","FISHLAND","NLD","TONNE","A","2009",172313.86325,
"IRL","FISHLAND","NLD","TONNE","A","2010",164615.5805785,
"IRL","FISHLAND","NLD","TONNE","A","2011",162252.549468,
"IRL","FISHLAND","NLD","TONNE","A","2012",170087.013053,
"IRL","FISHLAND","NLD","TONNE","A","2013",202925.705584,
"IRL","FISHLAND","NLD","TONNE","A","2014",220344.4338696,
"IRL","FISHLAND","NLD","TONNE","A","2015",204193.773167,
"IRL","FISHLAND","NLD","TONNE","A","2016",207782.22476039,
"IRL","FISHLAND","NLD","TONNE","A","2017",213499.1,
"IRL","FISHLAND","NLD","TONNE","A","2018",183833.43,
"IRL","FISHLAND","NLF","TONNE","A","1995",45400.9,
"IRL","FISHLAND","NLF","TONNE","A","1996",49387.8,
"IRL","FISHLAND","NLF","TONNE","A","1997",67322,
"IRL","FISHLAND","NLF","TONNE","A","1998",92957.2,
"IRL","FISHLAND","NLF","TONNE","A","1999",74849,
"IRL","FISHLAND","NLF","TONNE","A","2000",79818,
"IRL","FISHLAND","NLF","TONNE","A","2001",78911.9,
"IRL","FISHLAND","NLF","TONNE","A","2002",74074.3,
"IRL","FISHLAND","NLF","TONNE","A","2003",64899,
"IRL","FISHLAND","NLF","TONNE","A","2005",104809.4822,
"IRL","FISHLAND","NLF","TONNE","A","2006",87348.283,
"IRL","FISHLAND","NLF","TONNE","A","2007",59817.425319,
"IRL","FISHLAND","NLF","TONNE","A","2008",52718.352814,
"IRL","FISHLAND","NLF","TONNE","A","2009",109791.69036,
"IRL","FISHLAND","NLF","TONNE","A","2010",153439.446615,
"IRL","FISHLAND","NLF","TONNE","A","2011",43818.857356,
"IRL","FISHLAND","NLF","TONNE","A","2012",55337.050616,
"IRL","FISHLAND","NLF","TONNE","A","2013",39708.932668,
"IRL","FISHLAND","NLF","TONNE","A","2014",55351.84977,
"IRL","FISHLAND","NLF","TONNE","A","2015",29833.749343,
"IRL","FISHLAND","NLF","TONNE","A","2016",34064.055828,
"IRL","FISHLAND","NLF","TONNE","A","2017",31980.21,
"IRL","FISHLAND","NLF","TONNE","A","2018",29505.85,
"IRL","FISHLAND","NLD","USD","A","1995",178689478.79935,
"IRL","FISHLAND","NLD","USD","A","1996",198555674.61665,
"IRL","FISHLAND","NLD","USD","A","1997",191397357.38404,
"IRL","FISHLAND","NLD","USD","A","1998",189598653.77587,
"IRL","FISHLAND","NLD","USD","A","1999",190256363.59516,
"IRL","FISHLAND","NLD","USD","A","2000",174448365.55098,
"IRL","FISHLAND","NLD","USD","A","2001",232638140.66561,
"IRL","FISHLAND","NLD","USD","A","2002",189763768.85056,
"IRL","FISHLAND","NLD","USD","A","2003",195533430.13949,
"IRL","FISHLAND","NLD","USD","A","2004",178420627.61885,
"IRL","FISHLAND","NLD","USD","A","2005",315470332.11433,
"IRL","FISHLAND","NLD","USD","A","2006",523747303.52621,
"IRL","FISHLAND","NLD","USD","A","2007",336912731.02249,
"IRL","FISHLAND","NLD","USD","A","2008",240299045.29031,
"IRL","FISHLAND","NLD","USD","A","2009",219351706.26245,
"IRL","FISHLAND","NLD","USD","A","2010",210287667.39438,
"IRL","FISHLAND","NLD","USD","A","2011",299066547.66967,
"IRL","FISHLAND","NLD","USD","A","2012",259394002.83036,
"IRL","FISHLAND","NLD","USD","A","2013",281835388.8259,
"IRL","FISHLAND","NLD","USD","A","2014",320026605.89692,
"IRL","FISHLAND","NLD","USD","A","2015",244499011.98673,
"IRL","FISHLAND","NLD","USD","A","2016",283088293.17858,
"IRL","FISHLAND","NLD","USD","A","2017",258884090.62579,
"IRL","FISHLAND","NLD","USD","A","2018",256940436.41659,
"IRL","FISHLAND","NLF","USD","A","1995",22741139.320915,
"IRL","FISHLAND","NLF","USD","A","1996",32530662.525522,
"IRL","FISHLAND","NLF","USD","A","1997",27812171.492884,
"IRL","FISHLAND","NLF","USD","A","1998",47001471.153145,
"IRL","FISHLAND","NLF","USD","A","1999",30189174.222651,
"IRL","FISHLAND","NLF","USD","A","2000",30502169.080779,
"IRL","FISHLAND","NLF","USD","A","2001",37286122.010116,
"IRL","FISHLAND","NLF","USD","A","2002",35040546.296303,
"IRL","FISHLAND","NLF","USD","A","2003",28189151.479039,
"IRL","FISHLAND","NLF","USD","A","2005",81416442.286228,
"IRL","FISHLAND","NLF","USD","A","2006",104770939.00284,
"IRL","FISHLAND","NLF","USD","A","2007",281832575.81414,"E"
"IRL","FISHLAND","NLF","USD","A","2008",123279496.0085,"E"
"IRL","FISHLAND","NLF","USD","A","2009",37045877.777324,"E"
"IRL","FISHLAND","NLF","USD","A","2010",45445407.562763,"E"
"IRL","FISHLAND","NLF","USD","A","2011",42653028.64879,"E"
"IRL","FISHLAND","NLF","USD","A","2012",40530437.823621,
"IRL","FISHLAND","NLF","USD","A","2013",27187936.792221,
"IRL","FISHLAND","NLF","USD","A","2014",41812071.317425,
"IRL","FISHLAND","NLF","USD","A","2015",24881313.315247,
"IRL","FISHLAND","NLF","USD","A","2016",27332230.042332,
"IRL","FISHLAND","NLF","USD","A","2017",30176023.583069,
"IRL","FISHLAND","NLF","USD","A","2018",35544766.530372,
"ITA","FISHLAND","NLD","TONNE","A","2004",288283.55392218,
"ITA","FISHLAND","NLD","TONNE","A","2005",268368.15274636,
"ITA","FISHLAND","NLD","TONNE","A","2006",285831.49653,
"ITA","FISHLAND","NLD","TONNE","A","2007",267176.69414,
"ITA","FISHLAND","NLD","TONNE","A","2008",216566.70812,
"ITA","FISHLAND","NLD","TONNE","A","2009",234081.80897,
"ITA","FISHLAND","NLD","TONNE","A","2010",223007.41122,
