fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD,ICES advice,Total catch from the stock corresponding to the advice,Commercial catch corresponding to the advice,Agreed TAC,ICES estimated total commercial landings subdivisions 22–24 (eastern and western Baltic cod stocks),ICES catches Division 5.a,ICES catches Division 5.a.1,Catches corresponding to advice for combined Lophius species,Catches corresponding to advice for L. piscatorius,ICES catches for combined Lophius species,ICES catches for L. piscatorius,Agreed TAC.1,Official landings,ICES estimates of reported landings,Misreporting adjustment,ICES discards,ICES catch,Agreed TAC Division 3.a,Agreed TAC subdivisions 22–24,ICES estimated catch,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 4,Unnamed: 5,Official landings of plaice in 7.d,ICES landings of plaice in 7.d,ICES landings 7.d plaice,ICES discards of 7.d plaice,ICES discards of plaice in 7.d,Landings corresponding to advice,Catch corresponding to initial advice,Catch corresponding to final advice,TAC Division 3.a,TAC Norwegian zone Subarea 4,ICES discard estimates,ICES landings,ICES catch (discards and landings),Catch corresp. to advice for SDs 21–23,Catch corresp. to advice for Skagerrak and Kattegat combined,TAC Kattegat (SD 21),TAC Baltic Sea (SDs 22–32),ICES landings (SDs 21–23),Discards (SDs 21–23)
ple.27.420,,1998,,11900.0,11200.0,6449.0,,,11900.0,6449.0,,6449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1999,,11000.0,11200.0,7049.0,,,11000.0,7049.0,,7049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2000,,11800.0,11200.0,6989.0,,,11800.0,6989.0,,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2001,,9400.0,9400.0,9231.0,,,9400.0,9231.0,,9231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2002,,8510.0,6420.0,7676.0,,,8510.0,7102.0,574.0,7676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2003,,18400.0,10400.0,8580.0,,,18400.0,7143.0,1437.0,8580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2004,,,9500.0,10906.0,,,,8033.0,2873.0,10906.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2005,,9500.0,7600.0,8180.0,,,9500.0,6099.0,2081.0,8180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2006,,9600.0,7600.0,10588.0,,,9600.0,8345.0,2243.0,10588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2007,,9600.0,8500.0,10483.0,,,9600.0,7621.0,2862.0,10483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2008,,9400.0,9300.0,9399.0,,,9400.0,8356.0,1043.0,9399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2009,,9400.0,9300.0,7124.0,,,9400.0,6514.0,610.0,7124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2010,,9400.0,9300.0,9542.0,,,9400.0,8700.0,842.0,9542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2011,,8000.0,7900.0,9258.0,,,8000.0,8218.0,1040.0,9258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2012,,,7900.0,8526.0,,,,7680.0,846.0,8526.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2013,,8400.0,9142.0,7973.0,,,,6812.0,1161.0,7973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2014,,10196.0,10056.0,10235.0,,,8972.0,9213.0,1022.0,10235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2015,,7232.0,10056.0,10480.0,,,6287.0,9804.0,676.0,10480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2016,,216345.0,11766.0,12808.0,,,,10900.0,1908.0,12808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2017,,158201.0,17639.0,10128.0,,,,8775.0,1353.0,10128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2018,,142481.0,15343.0,7716.0,,,,6229.0,1487.0,7716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2019,,142217.0,16782.0,8407.0,,,,8091.0,316.0,8407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2020,,166499.0,19647.0,10189.0,,,,7826.0,2363.0,10189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2021,,167785.0,19188.0,9403.0,,,,6775.0,2628.0,9403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2022,,142508.0,16816.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2023,,150705.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1987,,4300.0,4500.0,5823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1988,,10500.0,10500.0,10172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1989,,5500.0,6000.0,4962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1990,,5700.0,7000.0,6312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1991,,5600.0,6000.0,4398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1992,,6600.0,7000.0,5270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1993,,,7000.0,4408.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1994,,5300.0,7000.0,4828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1995,,5100.0,7000.0,5076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1996,,5000.0,7000.0,5302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1997,,,9000.0,6651.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1998,,6500.0,9000.0,4905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,1999,,4900.0,6600.0,4127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2000,,3900.0,5400.0,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2001,,5100.0,6900.0,5461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2002,,4800.0,4800.0,2393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2003,,4800.0,4800.0,2399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2004,,4800.0,4800.0,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2005,,4800.0,4800.0,4387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2006,,4800.0,4800.0,4402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2007,,4800.0,4800.0,4629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2008,,4400.0,4800.0,4895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2009,,4400.0,4800.0,4594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2010,,4800.0,4800.0,4894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2011,,4800.0,5200.0,5202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2012,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2013,,5100.0,4993.0,4828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2014,,5251.0,5251.0,5208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2015,,4854.0,4854.0,4891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2016,,4575.0,4575.0,4327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2017,,4127.0,4127.0,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2018,,7016.0,7016.0,6804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.nirs,,2019,,6896.0,6896.0,6377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1987,,,442000.0,654992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1988,,,610000.0,680491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1989,,,532000.0,585920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1990,,,562000.0,626107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1991,,,612000.0,675665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1992,,,707000.0,760690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1993,,,767000.0,824568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1994,,,837000.0,819087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1995,,,645000.0,756277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1996,,,452000.0,563472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1997,,,470000.0,573029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1998,,498000.0,549000.0,666316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,1999,,437000.0,562000.0,640309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2000,,642000.0,612000.0,738606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2001,,665000.0,670000.0,737463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2002,,694000.0,683000.0,771422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2003,,542000.0,583000.0,679287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2004,,545000.0,532000.0,660491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2005,,,422000.0,549514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2006,,,444000.0,481181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2007,,,502000.0,586206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2008,,,458000.0,623165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2009,,,605000.0,737969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2010,,,885000.0,877272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2011,,,959000.0,948963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2012,,,927000.0,899551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2013,,,906000.0,938299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2014,,,1392000.0,1401788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2015,,,1229000.0,1215827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2016,,773842.0,1057000.0,1100135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2017,,857185.0,1173000.0,1159641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2018,,550948.0,998000.0,1023144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2019,,770358.0,864000.0,839727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2020,,922064.0,1090879.0,1039513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2021,,852284.0,1199103.0,1081540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2022,,794920.0,1131416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac.27.nea,,2023,,782066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1987,,1600.0,1600.0,1222.0,,,1600.0,1222.0,,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1988,,900.0,1100.0,1146.0,,,900.0,1146.0,,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1989,,1000.0,1000.0,992.0,,,1000.0,992.0,,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1990,,1200.0,1200.0,1189.0,,,1200.0,1189.0,,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1991,,1100.0,1200.0,1107.0,,,1100.0,1107.0,,1107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1992,,1100.0,1200.0,981.0,,,1100.0,981.0,,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1993,,,1100.0,928.0,,,,928.0,,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1994,,,1100.0,1009.0,,,,1009.0,,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1995,,1000.0,1100.0,1157.0,,,1000.0,1157.0,,1157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1996,,800.0,1000.0,995.0,,,800.0,995.0,,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1997,,800.0,900.0,927.0,,,800.0,927.0,,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1998,,700.0,850.0,875.0,,,700.0,875.0,,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,1999,,810.0,960.0,1012.0,,,810.0,1012.0,,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2000,,1160.0,1160.0,1091.0,,,1160.0,1091.0,,1091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2001,,810.0,1020.0,1168.0,,,810.0,1168.0,,1168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2002,,1000.0,1070.0,1345.0,,,1000.0,1345.0,,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2003,,1240.0,1240.0,1547.0,,,1240.0,1547.0,,1547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2004,,1000.0,1050.0,1531.0,,,1000.0,1391.0,140.0,1531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2005,,840.0,1000.0,1286.0,,,840.0,1263.0,23.0,1286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2006,,880.0,950.0,1099.0,,,880.0,1058.0,41.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2007,,840.0,893.0,1088.0,,,840.0,1052.0,36.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2008,,1000.0,964.0,798.0,,,1000.0,790.0,8.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2009,,940.0,993.0,802.0,,,940.0,772.0,30.0,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2010,,920.0,993.0,923.0,,,920.0,867.0,56.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2011,,,1241.0,1055.0,,,,1027.0,28.0,1055.0,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2012,,1060.0,1060.0,1133.0,,,1060.0,1101.0,32.0,1133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2013,,1100.0,1100.0,1119.0,,,1100.0,1093.0,26.0,1119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2014,,920.0,1001.0,1068.0,,,920.0,1041.0,27.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2015,,652.0,851.0,848.0,,,652.0,831.0,17.0,848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2016,,760.0,779.0,863.0,,,745.0,832.0,31.0,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2017,,806.0,845.0,843.0,,,,778.0,65.0,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2018,,931.0,920.0,991.0,,,,850.0,141.0,991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2019,,864.0,1009.0,1213.0,,,,1068.0,145.0,1213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2020,,1686.0,1652.0,1630.0,,,,1524.0,106.0,1630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2021,,1413.0,1413.0,1398.0,,,,1336.0,62.0,1398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2022,,1337.0,1337.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7fg,,2023,,1338.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1987,,610000.0,600000.0,792000.0,,,,625000625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1988,,515000.0,530000.0,888000.0,,,,710000710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1989,,514000.0,514000.0,787000.0,,,,669000717000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1990,,403000.0,415000.0,646000.0,,,,523000578000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1991,,423000406000.0,420000430000.0,657000716000.0,,,,5.37000588000518e+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1992,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1993,,340000.0,430000.0,671000.0,,,,495000540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1994,,346000429000.0,440000440000.0,571000579000.0,,,,4.6300049800051e+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1995,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1996,,156000159000.0,156000159000.0,275000264000.0,,,,2.07000233000175e+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1997,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1998,,254000.0,254000.0,392000.0,,,,268000338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,1999,,265000.0,265000.0,363000.0,,,,290000333000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2000,,265000.0,265000.0,388000.0,,,,284000346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2001,,,265000.0,363000.0,,,,296000323000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2002,,,265000.0,372000.0,,,,304000353000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2003,,,400000.0,480000.0,,,,414000450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2004,,,460000.0,567000.0,,,,484000550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2005,,,535000.0,664000.0,,,,568000639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2006,,,455000.0,515000.0,,,,490000511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2007,,,341000.0,407000.0,,,,361000388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2008,,,201000.0,258000.0,,,,228000245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2009,,,171000.0,168000.0,,,,167000166000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2010,,,164000.0,188000.0,,,,175000175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
her.27.3a47d,,2011,,,200000.0,226000.0,,,,218000218000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
